Province/State;Country/Region;Lat;Long;Date;Confirmed;Deaths;Recovered
;Guyana;5;-58.75;23/01/2020;0;0;0
Australian Capital Territory;Australia;-35.4735;149.0124;23/01/2020;0;0;0
United Kingdom;United Kingdom;55.3781;-3.436;23/01/2020;0;0;0
;Kazakhstan;48.0196;66.9237;23/01/2020;0;0;0
French Polynesia;France;-17.6797;149.4068;23/01/2020;0;0;0
;Cayman Islands;19.3133;-81.2546;23/01/2020;0;0;0
;Guadeloupe;16.265;-61.551;23/01/2020;0;0;0
Manitoba;Canada;53.7609;-98.8139;23/01/2020;0;0;0
Saskatchewan;Canada;52.9399;-106.4509;23/01/2020;0;0;0
;Ethiopia;9.145;40.4897;23/01/2020;0;0;0
;Sudan;12.8628;30.2176;23/01/2020;0;0;0
;Guinea;9.9456;-9.6966;23/01/2020;0;0;0
;Aruba;12.5211;-69.9683;23/01/2020;0;0;0
Grand Princess;Canada;37.6489;-122.6655;23/01/2020;0;0;0
;Kenya;-0.0236;37.9062;23/01/2020;0;0;0
;Antigua and Barbuda;17.0608;-61.7964;23/01/2020;0;0;0
Alabama;US;32.3182;-86.9023;23/01/2020;0;0;0
;Uruguay;-32.5228;-55.7658;23/01/2020;0;0;0
;Ghana;7.9465;-1.0232;23/01/2020;0;0;0
Puerto Rico;US;18.2208;-66.5901;23/01/2020;0;0;0
;;;;;;;
;Namibia;-22.9576;18.4904;23/01/2020;0;0;0
;Seychelles;-4.6796;55.492;23/01/2020;0;0;0
;Trinidad and Tobago;10.6918;-61.2225;23/01/2020;0;0;0
;Venezuela;6.4238;-66.5897;23/01/2020;0;0;0
;Curacao;12.1696;-68.99;23/01/2020;0;0;0
;Eswatini;-26.5225;31.4659;23/01/2020;0;0;0
;Gabon;-0.8037;11.6094;23/01/2020;0;0;0
;Guatemala;15.7835;-90.2308;23/01/2020;0;0;0
;Guernsey;49.45;-2.58;23/01/2020;0;0;0
;Mauritania;21.0079;10.9408;23/01/2020;0;0;0
;Rwanda;-1.9403;29.8739;23/01/2020;0;0;0
;Saint Lucia;13.9094;-60.9789;23/01/2020;0;0;0
;Saint Vincent and the Grenadines;12.9843;-61.2872;23/01/2020;0;0;0
;Suriname;3.9193;-56.0278;23/01/2020;0;0;0
;occupied Palestinian territory;31.9522;35.2332;23/01/2020;0;0;0
French Guiana;France;3.9339;-53.1258;23/01/2020;0;0;0
Guam;US;13.4443;144.7937;23/01/2020;0;0;0
;Kosovo;42.6026;20.903;23/01/2020;0;0;0
Newfoundland and Labrador;Canada;53.1355;-57.6604;23/01/2020;0;0;0
Prince Edward Island;Canada;46.5107;-63.4168;23/01/2020;0;0;0
;Central African Republic;6.6111;20.9394;23/01/2020;0;0;0
;Congo (Brazzaville);-4.0383;21.7587;23/01/2020;0;0;0
;Equatorial Guinea;1.5;10;23/01/2020;0;0;0
Mayotte;France;-12.8275;45.1662;23/01/2020;0;0;0
;Uzbekistan;41.3775;64.5853;23/01/2020;0;0;0
;Thailand;15;101;24/01/2020;5;0;0
;Japan;36;138;24/01/2020;2;0;0
;Singapore;1.2833;103.8333;24/01/2020;3;0;0
;Nepal;28.1667;84.25;24/01/2020;0;0;0
;Malaysia;2.5;112.5;24/01/2020;0;0;0
British Columbia;Canada;49.2827;-123.1207;24/01/2020;0;0;0
New South Wales;Australia;-33.8688;151.2093;24/01/2020;0;0;0
Victoria;Australia;-37.8136;144.9631;24/01/2020;0;0;0
Queensland;Australia;-28.0167;153.4;24/01/2020;0;0;0
;Cambodia;11.55;104.9167;24/01/2020;0;0;0
;Sri Lanka;7;81;24/01/2020;0;0;0
;Germany;51;9;24/01/2020;0;0;0
;Finland;64;26;24/01/2020;0;0;0
;United Arab Emirates;24;54;24/01/2020;0;0;0
;Philippines;13;122;24/01/2020;0;0;0
;India;21;78;24/01/2020;0;0;0
;Italy;43;12;24/01/2020;0;0;0
;Sweden;63;16;24/01/2020;0;0;0
;Spain;40;-4;24/01/2020;0;0;0
South Australia;Australia;-34.9285;138.6007;24/01/2020;0;0;0
;Belgium;50.8333;4;24/01/2020;0;0;0
;Egypt;26;30;24/01/2020;0;0;0
From Diamond Princess;Australia;35.4437;139.638;24/01/2020;0;0;0
;Lebanon;33.8547;35.8623;24/01/2020;0;0;0
;Iraq;33;44;24/01/2020;0;0;0
;Oman;21;57;24/01/2020;0;0;0
;;;;;;;
;Bahrain;26.0275;50.55;24/01/2020;0;0;0
;Kuwait;29.5;47.75;24/01/2020;0;0;0
;Algeria;28.0339;1.6596;24/01/2020;0;0;0
;Croatia;45.1;15.2;24/01/2020;0;0;0
;Switzerland;46.8182;8.2275;24/01/2020;0;0;0
;Austria;47.5162;14.5501;24/01/2020;0;0;0
;Israel;31;35;24/01/2020;0;0;0
;Pakistan;30.3753;69.3451;24/01/2020;0;0;0
;Brazil;-14.235;-51.9253;24/01/2020;0;0;0
;Georgia;42.3154;43.3569;24/01/2020;0;0;0
;Greece;39.0742;21.8243;24/01/2020;0;0;0
;North Macedonia;41.6086;21.7453;24/01/2020;0;0;0
;Norway;60.472;8.4689;24/01/2020;0;0;0
;Romania;45.9432;24.9668;24/01/2020;0;0;0
;Estonia;58.5953;25.0136;24/01/2020;0;0;0
;Netherlands;52.1326;5.2913;24/01/2020;0;0;0
;San Marino;43.9424;12.4578;24/01/2020;0;0;0
;Belarus;53.7098;27.9534;24/01/2020;0;0;0
;Iceland;64.9631;-19.0208;24/01/2020;0;0;0
;;;;;;;
;Mexico;23.6345;-102.5528;24/01/2020;0;0;0
;New Zealand;-40.9006;174.886;24/01/2020;0;0;0
;Nigeria;9.082;8.6753;24/01/2020;0;0;0
Western Australia;Australia;-31.9505;115.8605;24/01/2020;0;0;0
;Ireland;53.1424;-7.6921;24/01/2020;0;0;0
;Luxembourg;49.8153;6.1296;24/01/2020;0;0;0
;Monaco;43.7333;7.4167;24/01/2020;0;0;0
;Qatar;25.3548;51.1839;24/01/2020;0;0;0
;Ecuador;-1.8312;-78.1834;24/01/2020;0;0;0
;Azerbaijan;40.1431;47.5769;24/01/2020;0;0;0
;Armenia;40.0691;45.0382;24/01/2020;0;0;0
;Dominican Republic;18.7357;-70.1627;24/01/2020;0;0;0
;Indonesia;-0.7893;113.9213;24/01/2020;0;0;0
;Portugal;39.3999;-8.2245;24/01/2020;0;0;0
;Andorra;42.5063;1.5218;24/01/2020;0;0;0
Tasmania;Australia;-41.4545;145.9707;24/01/2020;0;0;0
;Latvia;56.8796;24.6032;24/01/2020;0;0;0
;Morocco;31.7917;-7.0926;24/01/2020;0;0;0
;Saudi Arabia;24;45;24/01/2020;0;0;0
;Senegal;14.4974;-14.4524;24/01/2020;0;0;0
;Argentina;-38.4161;-63.6167;24/01/2020;0;0;0
;Chile;-35.6751;-71.543;24/01/2020;0;0;0
;Jordan;31.24;36.51;24/01/2020;0;0;0
;Ukraine;48.3794;31.1656;24/01/2020;0;0;0
;Hungary;47.1625;19.5033;24/01/2020;0;0;0
Northern Territory;Australia;-12.4634;130.8456;24/01/2020;0;0;0
;;;;;;;
;Poland;51.9194;19.1451;24/01/2020;0;0;0
;Tunisia;34;9;24/01/2020;0;0;0
;Bosnia and Herzegovina;43.9159;17.6791;24/01/2020;0;0;0
;Slovenia;46.1512;14.9955;24/01/2020;0;0;0
;South Africa;-30.5595;22.9375;24/01/2020;0;0;0
;Bhutan;27.5142;90.4336;24/01/2020;0;0;0
;Cameroon;3.848;11.5021;24/01/2020;0;0;0
;Colombia;4.5709;-74.2973;24/01/2020;0;0;0
;Costa Rica;9.7489;-83.7534;24/01/2020;0;0;0
;Peru;-9.19;-75.0152;24/01/2020;0;0;0
;Serbia;44.0165;21.0059;24/01/2020;0;0;0
;Slovakia;48.669;19.699;24/01/2020;0;0;0
;Togo;8.6195;0.8248;24/01/2020;0;0;0
;Malta;35.9375;14.3754;24/01/2020;0;0;0
;Martinique;14.6415;-61.0242;24/01/2020;0;0;0
;Bulgaria;42.7339;25.4858;24/01/2020;0;0;0
;Maldives;3.2028;73.2207;24/01/2020;0;0;0
;Bangladesh;23.685;90.3563;24/01/2020;0;0;0
;Paraguay;-23.4425;-58.4438;24/01/2020;0;0;0
Ontario;Canada;51.2538;-85.3232;24/01/2020;0;0;0
Alberta;Canada;53.9333;-116.5765;24/01/2020;0;0;0
Quebec;Canada;52.9399;-73.5491;24/01/2020;0;0;0
;Albania;41.1533;20.1683;24/01/2020;0;0;0
;Cyprus;35.1264;33.4299;24/01/2020;0;0;0
;Brunei;4.5353;114.7277;24/01/2020;0;0;0
Washington;US;47.4009;-121.4905;24/01/2020;0;0;0
New York;US;42.1657;-74.9481;24/01/2020;0;0;0
California;US;36.1162;-119.6816;24/01/2020;0;0;0
Massachusetts;US;42.2302;-71.5301;24/01/2020;0;0;0
Diamond Princess;US;35.4437;139.638;24/01/2020;0;0;0
Grand Princess;US;37.6489;-122.6655;24/01/2020;0;0;0
Georgia;US;33.0406;-83.6431;24/01/2020;0;0;0
Colorado;US;39.0598;-105.3111;24/01/2020;0;0;0
Florida;US;27.7663;-81.6868;24/01/2020;0;0;0
New Jersey;US;40.2989;-74.521;24/01/2020;0;0;0
Oregon;US;44.572;-122.0709;24/01/2020;0;0;0
Texas;US;31.0545;-97.5635;24/01/2020;0;0;0
Illinois;US;40.3495;-88.9861;24/01/2020;0;0;0
Pennsylvania;US;40.5908;-77.2098;24/01/2020;0;0;0
Iowa;US;42.0115;-93.2105;24/01/2020;0;0;0
Maryland;US;39.0639;-76.8021;24/01/2020;0;0;0
North Carolina;US;35.6301;-79.8064;24/01/2020;0;0;0
South Carolina;US;33.8569;-80.945;24/01/2020;0;0;0
Tennessee;US;35.7478;-86.6923;24/01/2020;0;0;0
Virginia;US;37.7693;-78.17;24/01/2020;0;0;0
Arizona;US;33.7298;-111.4312;24/01/2020;0;0;0
Indiana;US;39.8494;-86.2583;24/01/2020;0;0;0
Kentucky;US;37.6681;-84.6701;24/01/2020;0;0;0
District of Columbia;US;38.8974;-77.0268;24/01/2020;0;0;0
Nevada;US;38.3135;-117.0554;24/01/2020;0;0;0
New Hampshire;US;43.4525;-71.5639;24/01/2020;0;0;0
Minnesota;US;45.6945;-93.9002;24/01/2020;0;0;0
Nebraska;US;41.1254;-98.2681;24/01/2020;0;0;0
Ohio;US;40.3888;-82.7649;24/01/2020;0;0;0
Rhode Island;US;41.6809;-71.5118;24/01/2020;0;0;0
Wisconsin;US;44.2685;-89.6165;24/01/2020;0;0;0
Connecticut;US;41.5978;-72.7554;24/01/2020;0;0;0
Hawaii;US;21.0943;-157.4983;24/01/2020;0;0;0
Oklahoma;US;35.5653;-96.9289;24/01/2020;0;0;0
Utah;US;40.15;-111.8624;24/01/2020;0;0;0
;Burkina Faso;12.2383;-1.5616;24/01/2020;0;0;0
;;;;;;;
;Mongolia;46.8625;103.8467;24/01/2020;0;0;0
;Panama;8.538;-80.7821;24/01/2020;0;0;0
Kansas;US;38.5266;-96.7265;24/01/2020;0;0;0
Louisiana;US;31.1695;-91.8678;24/01/2020;0;0;0
Missouri;US;38.4561;-92.2884;24/01/2020;0;0;0
Vermont;US;44.0459;-72.7107;24/01/2020;0;0;0
Alaska;US;61.3707;-152.4044;24/01/2020;0;0;0
Arkansas;US;34.9697;-92.3731;24/01/2020;0;0;0
Delaware;US;39.3185;-75.5071;24/01/2020;0;0;0
Idaho;US;44.2405;-114.4788;24/01/2020;0;0;0
Maine;US;44.6939;-69.3819;24/01/2020;0;0;0
Michigan;US;43.3266;-84.5361;24/01/2020;0;0;0
Mississippi;US;32.7416;-89.6787;24/01/2020;0;0;0
Montana;US;46.9219;-110.4544;24/01/2020;0;0;0
New Mexico;US;34.8405;-106.2485;24/01/2020;0;0;0
North Dakota;US;47.5289;-99.784;24/01/2020;0;0;0
South Dakota;US;44.2998;-99.4388;24/01/2020;0;0;0
West Virginia;US;38.4912;-80.9545;24/01/2020;0;0;0
Wyoming;US;42.756;-107.3025;24/01/2020;0;0;0
Hubei;China;30.9756;112.2707;24/01/2020;549;24;31
;Iran;32;53;24/01/2020;0;0;0
;;;;;;;
France;France;46.2276;2.2137;24/01/2020;2;0;0
Guangdong;China;23.3417;113.4244;24/01/2020;53;0;2
Henan;China;33.882;113.614;24/01/2020;9;0;0
Zhejiang;China;29.1832;120.0934;24/01/2020;43;0;1
Hunan;China;27.6104;111.7088;24/01/2020;24;0;0
Anhui;China;31.8257;117.2264;24/01/2020;15;0;0
Jiangxi;China;27.614;115.7221;24/01/2020;18;0;0
Shandong;China;36.3427;118.1498;24/01/2020;15;0;0
Diamond Princess;Cruise Ship;35.4437;139.638;24/01/2020;0;0;0
Jiangsu;China;32.9711;119.455;24/01/2020;9;0;0
Chongqing;China;30.0572;107.874;24/01/2020;27;0;0
Sichuan;China;30.6171;102.7103;24/01/2020;15;0;0
Heilongjiang;China;47.862;127.7615;24/01/2020;4;1;0
Denmark;Denmark;56.2639;9.5018;24/01/2020;0;0;0
Beijing;China;40.1824;116.4142;24/01/2020;36;0;1
Shanghai;China;31.202;121.4491;24/01/2020;20;0;1
Hebei;China;39.549;116.1306;24/01/2020;2;1;0
Fujian;China;26.0789;117.9874;24/01/2020;10;0;0
Guangxi;China;23.8298;108.7881;24/01/2020;23;0;0
Shaanxi;China;35.1917;108.8701;24/01/2020;5;0;0
Yunnan;China;24.974;101.487;24/01/2020;5;0;0
Hainan;China;19.1959;109.7453;24/01/2020;8;0;0
Guizhou;China;26.8154;106.8748;24/01/2020;3;0;0
Tianjin;China;39.3054;117.323;24/01/2020;8;0;0
Shanxi;China;37.5777;112.2922;24/01/2020;1;0;0
Gansu;China;37.8099;101.0583;24/01/2020;2;0;0
Hong Kong;China;22.3;114.2;24/01/2020;2;0;0
Liaoning;China;41.2956;122.6085;24/01/2020;4;0;0
Jilin;China;43.6661;126.1923;24/01/2020;3;0;0
;Czechia;49.8175;15.473;24/01/2020;0;0;0
Xinjiang;China;41.1129;85.2401;24/01/2020;2;0;0
Inner Mongolia;China;44.0935;113.9448;24/01/2020;1;0;0
Ningxia;China;37.2692;106.1655;24/01/2020;2;0;0
;Taiwan*;23.7;121;24/01/2020;3;0;0
;Vietnam;16;108;24/01/2020;2;0;0
;Russia;60;90;24/01/2020;0;0;0
Qinghai;China;35.7452;95.9956;24/01/2020;0;0;0
Macau;China;22.1667;113.55;24/01/2020;2;0;0
;Moldova;47.4116;28.3699;24/01/2020;0;0;0
;Bolivia;-16.2902;-63.5887;24/01/2020;0;0;0
Faroe Islands;Denmark;61.8926;-6.9118;24/01/2020;0;0;0
St Martin;France;18.0708;-63.0501;24/01/2020;0;0;0
;;;;;;;
Channel Islands;United Kingdom;49.3723;-2.3644;24/01/2020;0;0;0
New Brunswick;Canada;46.5653;-66.4619;24/01/2020;0;0;0
Tibet;China;31.6927;88.0924;24/01/2020;0;0;0
;Congo (Kinshasa);-4.0383;21.7587;24/01/2020;0;0;0
;Cote d'Ivoire;7.54;-5.5471;24/01/2020;0;0;0
Saint Barthelemy;France;17.9;-62.8333;24/01/2020;0;0;0
;Jamaica;18.1096;-77.2975;24/01/2020;0;0;0
;Reunion;-21.1151;55.5364;24/01/2020;0;0;0
;Turkey;38.9637;35.2433;24/01/2020;0;0;0
Gibraltar;United Kingdom;36.1408;-5.3536;24/01/2020;0;0;0
;Cuba;22;-80;24/01/2020;0;0;0
;Guyana;5;-58.75;24/01/2020;0;0;0
Australian Capital Territory;Australia;-35.4735;149.0124;24/01/2020;0;0;0
United Kingdom;United Kingdom;55.3781;-3.436;24/01/2020;0;0;0
;Kazakhstan;48.0196;66.9237;24/01/2020;0;0;0
French Polynesia;France;-17.6797;149.4068;24/01/2020;0;0;0
;Cayman Islands;19.3133;-81.2546;24/01/2020;0;0;0
;Guadeloupe;16.265;-61.551;24/01/2020;0;0;0
Manitoba;Canada;53.7609;-98.8139;24/01/2020;0;0;0
Saskatchewan;Canada;52.9399;-106.4509;24/01/2020;0;0;0
;Ethiopia;9.145;40.4897;24/01/2020;0;0;0
;Sudan;12.8628;30.2176;24/01/2020;0;0;0
;Guinea;9.9456;-9.6966;24/01/2020;0;0;0
;Aruba;12.5211;-69.9683;24/01/2020;0;0;0
Grand Princess;Canada;37.6489;-122.6655;24/01/2020;0;0;0
;Kenya;-0.0236;37.9062;24/01/2020;0;0;0
;Antigua and Barbuda;17.0608;-61.7964;24/01/2020;0;0;0
Alabama;US;32.3182;-86.9023;24/01/2020;0;0;0
;Uruguay;-32.5228;-55.7658;24/01/2020;0;0;0
;Ghana;7.9465;-1.0232;24/01/2020;0;0;0
Puerto Rico;US;18.2208;-66.5901;24/01/2020;0;0;0
;;;;;;;
;Namibia;-22.9576;18.4904;24/01/2020;0;0;0
;Seychelles;-4.6796;55.492;24/01/2020;0;0;0
;Trinidad and Tobago;10.6918;-61.2225;24/01/2020;0;0;0
;Venezuela;6.4238;-66.5897;24/01/2020;0;0;0
;Curacao;12.1696;-68.99;24/01/2020;0;0;0
;Eswatini;-26.5225;31.4659;24/01/2020;0;0;0
;Gabon;-0.8037;11.6094;24/01/2020;0;0;0
;Guatemala;15.7835;-90.2308;24/01/2020;0;0;0
;Guernsey;49.45;-2.58;24/01/2020;0;0;0
;Mauritania;21.0079;10.9408;24/01/2020;0;0;0
;Rwanda;-1.9403;29.8739;24/01/2020;0;0;0
;Saint Lucia;13.9094;-60.9789;24/01/2020;0;0;0
;Saint Vincent and the Grenadines;12.9843;-61.2872;24/01/2020;0;0;0
;Suriname;3.9193;-56.0278;24/01/2020;0;0;0
;occupied Palestinian territory;31.9522;35.2332;24/01/2020;0;0;0
French Guiana;France;3.9339;-53.1258;24/01/2020;0;0;0
Guam;US;13.4443;144.7937;24/01/2020;0;0;0
;Kosovo;42.6026;20.903;24/01/2020;0;0;0
Newfoundland and Labrador;Canada;53.1355;-57.6604;24/01/2020;0;0;0
Prince Edward Island;Canada;46.5107;-63.4168;24/01/2020;0;0;0
;Central African Republic;6.6111;20.9394;24/01/2020;0;0;0
;Congo (Brazzaville);-4.0383;21.7587;24/01/2020;0;0;0
;Equatorial Guinea;1.5;10;24/01/2020;0;0;0
Mayotte;France;-12.8275;45.1662;24/01/2020;0;0;0
;Uzbekistan;41.3775;64.5853;24/01/2020;0;0;0
;Thailand;15;101;25/01/2020;7;0;0
;Japan;36;138;25/01/2020;2;0;0
;Singapore;1.2833;103.8333;25/01/2020;3;0;0
;Nepal;28.1667;84.25;25/01/2020;1;0;0
;Malaysia;2.5;112.5;25/01/2020;3;0;0
British Columbia;Canada;49.2827;-123.1207;25/01/2020;0;0;0
New South Wales;Australia;-33.8688;151.2093;25/01/2020;0;0;0
Victoria;Australia;-37.8136;144.9631;25/01/2020;0;0;0
Queensland;Australia;-28.0167;153.4;25/01/2020;0;0;0
;Cambodia;11.55;104.9167;25/01/2020;0;0;0
;Sri Lanka;7;81;25/01/2020;0;0;0
;Germany;51;9;25/01/2020;0;0;0
;Finland;64;26;25/01/2020;0;0;0
;United Arab Emirates;24;54;25/01/2020;0;0;0
;Philippines;13;122;25/01/2020;0;0;0
;India;21;78;25/01/2020;0;0;0
;Italy;43;12;25/01/2020;0;0;0
;Sweden;63;16;25/01/2020;0;0;0
;Spain;40;-4;25/01/2020;0;0;0
South Australia;Australia;-34.9285;138.6007;25/01/2020;0;0;0
;Belgium;50.8333;4;25/01/2020;0;0;0
;Egypt;26;30;25/01/2020;0;0;0
From Diamond Princess;Australia;35.4437;139.638;25/01/2020;0;0;0
;Lebanon;33.8547;35.8623;25/01/2020;0;0;0
;Iraq;33;44;25/01/2020;0;0;0
;Oman;21;57;25/01/2020;0;0;0
;;;;;;;
;Bahrain;26.0275;50.55;25/01/2020;0;0;0
;Kuwait;29.5;47.75;25/01/2020;0;0;0
;Algeria;28.0339;1.6596;25/01/2020;0;0;0
;Croatia;45.1;15.2;25/01/2020;0;0;0
;Switzerland;46.8182;8.2275;25/01/2020;0;0;0
;Austria;47.5162;14.5501;25/01/2020;0;0;0
;Israel;31;35;25/01/2020;0;0;0
;Pakistan;30.3753;69.3451;25/01/2020;0;0;0
;Brazil;-14.235;-51.9253;25/01/2020;0;0;0
;Georgia;42.3154;43.3569;25/01/2020;0;0;0
;Greece;39.0742;21.8243;25/01/2020;0;0;0
;North Macedonia;41.6086;21.7453;25/01/2020;0;0;0
;Norway;60.472;8.4689;25/01/2020;0;0;0
;Romania;45.9432;24.9668;25/01/2020;0;0;0
;Estonia;58.5953;25.0136;25/01/2020;0;0;0
;Netherlands;52.1326;5.2913;25/01/2020;0;0;0
;San Marino;43.9424;12.4578;25/01/2020;0;0;0
;Belarus;53.7098;27.9534;25/01/2020;0;0;0
;Iceland;64.9631;-19.0208;25/01/2020;0;0;0
;;;;;;;
;Mexico;23.6345;-102.5528;25/01/2020;0;0;0
;New Zealand;-40.9006;174.886;25/01/2020;0;0;0
;Nigeria;9.082;8.6753;25/01/2020;0;0;0
Western Australia;Australia;-31.9505;115.8605;25/01/2020;0;0;0
;Ireland;53.1424;-7.6921;25/01/2020;0;0;0
;Luxembourg;49.8153;6.1296;25/01/2020;0;0;0
;Monaco;43.7333;7.4167;25/01/2020;0;0;0
;Qatar;25.3548;51.1839;25/01/2020;0;0;0
;Ecuador;-1.8312;-78.1834;25/01/2020;0;0;0
;Azerbaijan;40.1431;47.5769;25/01/2020;0;0;0
;Armenia;40.0691;45.0382;25/01/2020;0;0;0
;Dominican Republic;18.7357;-70.1627;25/01/2020;0;0;0
;Indonesia;-0.7893;113.9213;25/01/2020;0;0;0
;Portugal;39.3999;-8.2245;25/01/2020;0;0;0
;Andorra;42.5063;1.5218;25/01/2020;0;0;0
Tasmania;Australia;-41.4545;145.9707;25/01/2020;0;0;0
;Latvia;56.8796;24.6032;25/01/2020;0;0;0
;Morocco;31.7917;-7.0926;25/01/2020;0;0;0
;Saudi Arabia;24;45;25/01/2020;0;0;0
;Senegal;14.4974;-14.4524;25/01/2020;0;0;0
;Argentina;-38.4161;-63.6167;25/01/2020;0;0;0
;Chile;-35.6751;-71.543;25/01/2020;0;0;0
;Jordan;31.24;36.51;25/01/2020;0;0;0
;Ukraine;48.3794;31.1656;25/01/2020;0;0;0
;Hungary;47.1625;19.5033;25/01/2020;0;0;0
Northern Territory;Australia;-12.4634;130.8456;25/01/2020;0;0;0
;;;;;;;
;Poland;51.9194;19.1451;25/01/2020;0;0;0
;Tunisia;34;9;25/01/2020;0;0;0
;Bosnia and Herzegovina;43.9159;17.6791;25/01/2020;0;0;0
;Slovenia;46.1512;14.9955;25/01/2020;0;0;0
;South Africa;-30.5595;22.9375;25/01/2020;0;0;0
;Bhutan;27.5142;90.4336;25/01/2020;0;0;0
;Cameroon;3.848;11.5021;25/01/2020;0;0;0
;Colombia;4.5709;-74.2973;25/01/2020;0;0;0
;Costa Rica;9.7489;-83.7534;25/01/2020;0;0;0
;Peru;-9.19;-75.0152;25/01/2020;0;0;0
;Serbia;44.0165;21.0059;25/01/2020;0;0;0
;Slovakia;48.669;19.699;25/01/2020;0;0;0
;Togo;8.6195;0.8248;25/01/2020;0;0;0
;Malta;35.9375;14.3754;25/01/2020;0;0;0
;Martinique;14.6415;-61.0242;25/01/2020;0;0;0
;Bulgaria;42.7339;25.4858;25/01/2020;0;0;0
;Maldives;3.2028;73.2207;25/01/2020;0;0;0
;Bangladesh;23.685;90.3563;25/01/2020;0;0;0
;Paraguay;-23.4425;-58.4438;25/01/2020;0;0;0
Ontario;Canada;51.2538;-85.3232;25/01/2020;0;0;0
Alberta;Canada;53.9333;-116.5765;25/01/2020;0;0;0
Quebec;Canada;52.9399;-73.5491;25/01/2020;0;0;0
;Albania;41.1533;20.1683;25/01/2020;0;0;0
;Cyprus;35.1264;33.4299;25/01/2020;0;0;0
;Brunei;4.5353;114.7277;25/01/2020;0;0;0
Washington;US;47.4009;-121.4905;25/01/2020;0;0;0
New York;US;42.1657;-74.9481;25/01/2020;0;0;0
California;US;36.1162;-119.6816;25/01/2020;0;0;0
Massachusetts;US;42.2302;-71.5301;25/01/2020;0;0;0
Diamond Princess;US;35.4437;139.638;25/01/2020;0;0;0
Grand Princess;US;37.6489;-122.6655;25/01/2020;0;0;0
Georgia;US;33.0406;-83.6431;25/01/2020;0;0;0
Colorado;US;39.0598;-105.3111;25/01/2020;0;0;0
Florida;US;27.7663;-81.6868;25/01/2020;0;0;0
New Jersey;US;40.2989;-74.521;25/01/2020;0;0;0
Oregon;US;44.572;-122.0709;25/01/2020;0;0;0
Texas;US;31.0545;-97.5635;25/01/2020;0;0;0
Illinois;US;40.3495;-88.9861;25/01/2020;0;0;0
Pennsylvania;US;40.5908;-77.2098;25/01/2020;0;0;0
Iowa;US;42.0115;-93.2105;25/01/2020;0;0;0
Maryland;US;39.0639;-76.8021;25/01/2020;0;0;0
North Carolina;US;35.6301;-79.8064;25/01/2020;0;0;0
South Carolina;US;33.8569;-80.945;25/01/2020;0;0;0
Tennessee;US;35.7478;-86.6923;25/01/2020;0;0;0
Virginia;US;37.7693;-78.17;25/01/2020;0;0;0
Arizona;US;33.7298;-111.4312;25/01/2020;0;0;0
Indiana;US;39.8494;-86.2583;25/01/2020;0;0;0
Kentucky;US;37.6681;-84.6701;25/01/2020;0;0;0
District of Columbia;US;38.8974;-77.0268;25/01/2020;0;0;0
Nevada;US;38.3135;-117.0554;25/01/2020;0;0;0
New Hampshire;US;43.4525;-71.5639;25/01/2020;0;0;0
Minnesota;US;45.6945;-93.9002;25/01/2020;0;0;0
Nebraska;US;41.1254;-98.2681;25/01/2020;0;0;0
Ohio;US;40.3888;-82.7649;25/01/2020;0;0;0
Rhode Island;US;41.6809;-71.5118;25/01/2020;0;0;0
Wisconsin;US;44.2685;-89.6165;25/01/2020;0;0;0
Connecticut;US;41.5978;-72.7554;25/01/2020;0;0;0
Hawaii;US;21.0943;-157.4983;25/01/2020;0;0;0
Oklahoma;US;35.5653;-96.9289;25/01/2020;0;0;0
Utah;US;40.15;-111.8624;25/01/2020;0;0;0
;Burkina Faso;12.2383;-1.5616;25/01/2020;0;0;0
;;;;;;;
;Mongolia;46.8625;103.8467;25/01/2020;0;0;0
;Panama;8.538;-80.7821;25/01/2020;0;0;0
Kansas;US;38.5266;-96.7265;25/01/2020;0;0;0
Louisiana;US;31.1695;-91.8678;25/01/2020;0;0;0
Missouri;US;38.4561;-92.2884;25/01/2020;0;0;0
Vermont;US;44.0459;-72.7107;25/01/2020;0;0;0
Alaska;US;61.3707;-152.4044;25/01/2020;0;0;0
Arkansas;US;34.9697;-92.3731;25/01/2020;0;0;0
Delaware;US;39.3185;-75.5071;25/01/2020;0;0;0
Idaho;US;44.2405;-114.4788;25/01/2020;0;0;0
Maine;US;44.6939;-69.3819;25/01/2020;0;0;0
Michigan;US;43.3266;-84.5361;25/01/2020;0;0;0
Mississippi;US;32.7416;-89.6787;25/01/2020;0;0;0
Montana;US;46.9219;-110.4544;25/01/2020;0;0;0
New Mexico;US;34.8405;-106.2485;25/01/2020;0;0;0
North Dakota;US;47.5289;-99.784;25/01/2020;0;0;0
South Dakota;US;44.2998;-99.4388;25/01/2020;0;0;0
West Virginia;US;38.4912;-80.9545;25/01/2020;0;0;0
Wyoming;US;42.756;-107.3025;25/01/2020;0;0;0
Hubei;China;30.9756;112.2707;25/01/2020;761;40;32
;Iran;32;53;25/01/2020;0;0;0
;;;;;;;
France;France;46.2276;2.2137;25/01/2020;3;0;0
Guangdong;China;23.3417;113.4244;25/01/2020;78;0;2
Henan;China;33.882;113.614;25/01/2020;32;0;0
Zhejiang;China;29.1832;120.0934;25/01/2020;62;0;1
Hunan;China;27.6104;111.7088;25/01/2020;43;0;0
Anhui;China;31.8257;117.2264;25/01/2020;39;0;0
Jiangxi;China;27.614;115.7221;25/01/2020;18;0;0
